terrain_path,satellite_path,slope_variation,elevation_change,water_proximity,vegetation_density,coastal,has_lake,has_river,z,x,y
13533_24732.png,13533_24732.png,0.004570870598157247,60.7998046875,0.0039825439453125,0.4637868106365204,False,False,False,16,13533,24732
13533_24733.png,13533_24733.png,0.006385033329327901,85.400390625,0.0058441162109375,0.4673958420753479,False,False,False,16,13533,24733
13533_24734.png,13533_24734.png,0.01683842142422994,227.2998046875,0.0515289306640625,0.4334389865398407,False,False,False,16,13533,24734
13533_24735.png,13533_24735.png,0.012820887565612792,177.099609375,0.00701904296875,0.4314557909965515,False,False,False,16,13533,24735
13533_24736.png,13533_24736.png,0.032873849074045815,224.7001953125,0.0803375244140625,0.43619707226753235,False,False,False,16,13533,24736
13533_24737.png,13533_24737.png,0.037047632535298664,166.2998046875,0.00274658203125,0.43027594685554504,False,False,False,16,13533,24737
13533_24738.png,13533_24738.png,0.030502219994862873,250.1005859375,0.0008087158203125,0.40779703855514526,False,False,False,16,13533,24738
13533_24739.png,13533_24739.png,0.08011932373046875,412.2001953125,0.0321807861328125,0.38600197434425354,False,False,False,16,13533,24739
13533_24740.png,13533_24740.png,0.0530335267384847,265.80078125,0.0,0.42705613374710083,False,False,False,16,13533,24740
13533_24741.png,13533_24741.png,0.07638473510742187,345.6005859375,0.07269287109375,0.39392751455307007,False,False,False,16,13533,24741
13533_24742.png,13533_24742.png,0.07705794175465902,467.0,0.0031280517578125,0.3577664792537689,False,False,False,16,13533,24742
13533_24743.png,13533_24743.png,0.06921393871307373,476.5,0.0017547607421875,0.35519570112228394,False,False,False,16,13533,24743
13534_24727.png,13534_24727.png,0.01642633577187856,138.400390625,0.0769805908203125,0.39148402214050293,False,False,False,16,13534,24727
13534_24728.png,13534_24728.png,0.013119524717330933,221.0,0.04449462890625,0.49453455209732056,False,False,False,16,13534,24728
13534_24729.png,13534_24729.png,0.02127646803855896,251.2998046875,0.0275115966796875,0.4921804964542389,False,False,False,16,13534,24729
13534_24730.png,13534_24730.png,0.012919172644615173,192.2998046875,0.015380859375,0.48844993114471436,False,False,False,16,13534,24730
13534_24731.png,13534_24731.png,0.020581841468811035,153.30078125,0.0240478515625,0.4164019525051117,False,False,False,16,13534,24731
13534_24732.png,13534_24732.png,0.011994507908821107,112.400390625,0.00518798828125,0.4706326425075531,False,False,False,16,13534,24732
13534_24733.png,13534_24733.png,0.00463458647330602,55.8994140625,0.0064239501953125,0.4806685447692871,False,False,False,16,13534,24733
13534_24734.png,13534_24734.png,0.011155779163042704,58.30078125,0.0015411376953125,0.4743477702140808,False,False,False,16,13534,24734
13534_24735.png,13534_24735.png,0.028187936544418334,219.6005859375,0.0084381103515625,0.4624709188938141,False,False,False,16,13534,24735
13534_24736.png,13534_24736.png,0.02469165325164795,187.8994140625,0.002044677734375,0.4432263672351837,False,False,False,16,13534,24736
13534_24737.png,13534_24737.png,0.03645078341166178,192.1005859375,0.0474090576171875,0.45393574237823486,False,False,False,16,13534,24737
13534_24738.png,13534_24738.png,0.022202088435490926,150.2001953125,0.00079345703125,0.4523868262767792,False,False,False,16,13534,24738
13534_24739.png,13534_24739.png,0.029689862330754598,167.1005859375,0.01129150390625,0.4406591057777405,False,False,False,16,13534,24739
13534_24740.png,13534_24740.png,0.03663918574651082,159.900390625,0.0019073486328125,0.4150615334510803,False,False,False,16,13534,24740
13534_24741.png,13534_24741.png,0.05766752560933431,337.0,0.0509796142578125,0.36478355526924133,False,False,False,16,13534,24741
13534_24742.png,13534_24742.png,0.011640094717343648,231.099609375,0.004302978515625,0.35475608706474304,False,False,False,16,13534,24742
13534_24743.png,13534_24743.png,0.017914998531341552,229.599609375,0.0071258544921875,0.3508833348751068,False,False,False,16,13534,24743
13535_24727.png,13535_24727.png,0.01797998547554016,173.2998046875,0.03466796875,0.4009365439414978,False,False,False,16,13535,24727
13535_24728.png,13535_24728.png,0.01936877171198527,210.7001953125,0.0592193603515625,0.41058778762817383,False,False,False,16,13535,24728
13535_24729.png,13535_24729.png,0.018990786870320638,263.8994140625,0.0009613037109375,0.45351189374923706,False,False,False,16,13535,24729
13535_24730.png,13535_24730.png,0.013261719544728597,211.0,0.042449951171875,0.35445430874824524,False,False,False,16,13535,24730
13535_24731.png,13535_24731.png,0.0152691384156545,214.2001953125,0.0037689208984375,0.36713773012161255,False,False,False,16,13535,24731
13535_24732.png,13535_24732.png,0.030843347311019897,193.8994140625,0.06402587890625,0.48366719484329224,False,False,False,16,13535,24732
13535_24733.png,13535_24733.png,0.0062247559428215025,45.1005859375,0.0114288330078125,0.5037462711334229,False,False,False,16,13535,24733
13535_24734.png,13535_24734.png,0.009863858421643576,51.3994140625,0.001495361328125,0.5091235637664795,False,False,False,16,13535,24734
13535_24735.png,13535_24735.png,0.027447245518366494,137.6005859375,0.0803070068359375,0.44507691264152527,False,False,False,16,13535,24735
13535_24736.png,13535_24736.png,0.018348373969395957,123.1005859375,0.0015716552734375,0.4635002613067627,False,False,False,16,13535,24736
13535_24737.png,13535_24737.png,0.019840951760609946,133.80078125,0.001434326171875,0.44566959142684937,False,False,False,16,13535,24737
13535_24738.png,13535_24738.png,0.023422781626383463,163.2001953125,0.0057830810546875,0.4418262541294098,False,False,False,16,13535,24738
13535_24739.png,13535_24739.png,0.036653939882914224,182.6005859375,0.0108795166015625,0.4334715008735657,False,False,False,16,13535,24739
13535_24740.png,13535_24740.png,0.03770800034205119,196.7001953125,0.0632476806640625,0.43967151641845703,False,False,False,16,13535,24740
